Gene,ID
clip1,101617
clip2,101618
clip3,101619
clip4,101620
clk1,101621
clk2,101622
clk3,101623
clmn,101624
clmp,101625
cln6,101626
cln8,101627
clns1a,101628
clpb,101629
clpsl2,101630
clspn,101631
clta,101632
cltb,101633
clu,101634
cluh,101635
clvs1,101636
clybl,101637
cmah,101638
cmbl,101639
cmc2,101640
cmc4,101641
cmip,101642
cmklr1,101643
cmtm3,101644
cmtm7,101645
cmtm8,101646
cmtr1,101647
cmya5,101648
cnep1r1,101649
cnfn,101650
cngb1,101651
cnih1,101652
cnih2,101653
cnksr1,101654
cnksr2,101655
cnn1,101656
cnn2,101657
cnnm1,101658
cnnm4,101659
cnot2,101660
cnot6l,101661
cnp,101662
cnpy1,101663
cnpy2,101664
cnr1,101665
cntfr,101666
cntn2,101667
cntn5,101668
cntnap1,101669
cntrl,101670
cntrob,101671
coch,101672
cog1,101673
col13a1,101674
col16a1,101675
col17a1,101676
col18a1,101677
col1a1,101678
col23a1,101679
col24a1,101680
col26a1,101681
col27a1,101682
col2a1,101683
col4a1,101684
col4a2,101685
col4a5,101686
col5a1,101687
col5a3,101688
col6a2,101689
col6a3,101690
col7a1,101691
col8a2,101692
col9a1,101693
col9a3,101694
colca2,101695
colec10,101696
colq,101697
commd1,101698
commd7,101699
commd8,101700
comtd1,101701
cope,101702
copg2,101703
cops4,101704
cops7a,101705
cops9,101706
copz2,101707
coq8b,101708
coq9,101709
corin,101710
coro1a,101711
coro1b,101712
coro1c,101713
coro2b,101714
coro6,101715
cotl1,101716
cox10,101717
cox14,101718
cox17,101719
cox4i1,101720
cox4i2,101721
cox5a,101722
cox5b,101723
cox6a1,101724
cox6a2,101725
cox6b1,101726
cox6c,101727
cpa2,101728
cpa4,101729
cpb2,101730
cpeb1,101731
cpeb3,101732
cplane2,101733
cplx1,101734
cplx2,101735
cpm,101736
cpn1,101737
cpn2,101738
cpne4,101739
cpne5,101740
cpne6,101741
cpne7,101742
cpne8,101743
cpne9,101744
cpped1,101745
cpq,101746
cpsf1,101747
cpsf4l,101748
cpsf7,101749
cpt1b,101750
cpt2,101751
cpvl,101752
cpz,101753
cr1l,101754
crabp1,101755
crabp2,101756
cracd,101757
cracr2a,101758
cradd,101759
cramp1l,101760
crat,101761
crb1,101762
crb2,101763
crb3,101764
creb3l1,101765
creb3l3,101766
creb3l4,101767
creb5,101768
creg1,101769
creg2,101770
crhbp,101771
crhr1,101772
crhr2,101773
crip1,101774
crip2,101775
cripto,101776
crisp4,101777
crispld2,101778
crk,101779
crlf1,101780
crlf3,101781
crmp1,101782
crocc,101783
crocc2,101784
crtac1,101785
cry2,101786
cryaa,101787
cryab,101788
crybg2,101789
crybg3,101790
crygf,101791
crygn,101792
cryl1,101793
cryzl1,101794
cryzl2,101795
cse1l,101796
csf1r,101797
csf2,101798
csf2ra,101799
csf2rb,101800
csk,101801
csmd2,101802
csnk1a1,101803
csnk1e,101804
csnk1g1,101805
cspg4,101806
cspg5,101807
csrnp1,101808
csrnp2,101809
csrp1,101810
csrp2,101811
csrp3,101812
cstad,101813
cstf2,101814
ctag2,101815
ctbp1,101816
ctbp2,101817
ctbs,101818
ctcfl,101819
ctdp1,101820
ctdsp1,101821
ctdsp2,101822
ctdspl,101823
ctla2b,101824
ctnna1,101825
ctnna3,101826
ctnnal1,101827
ctnnb1,101828
ctnnbip1,101829
ctnnbl1,101830
ctnnd2,101831
ctns,101832
ctps2,101833
ctr9,101834
ctsb,101835
ctsk,101836
ctso,101837
ctsz,101838
cttnbp2,101839
cttnbp2nl,101840
ctu2,101841
ctxn1,101842
ctxn2,101843
cuedc1,101844
cuedc2,101845
cul4a,101846
cul7,101847
cul9,101848
cux1,101849
cux2,101850
cuzd1,101851
cwc27,101852
cwh43,101853
cx3cl1,101854
cxadr,101855
cxcl12,101856
cxcl13,101857
cxcl14,101858
cxcl16,101859
cxcr4,101860
cxcr5,101861
cxxc4,101862
cxxc5,101863
cyb561d1,101864
cyb5b,101865
cyb5r1,101866
cyb5r3,101867
cyb5rl,101868
cyba,101869
cybrd1,101870
cyc1,101871
cyfip1,101872
cyfip2,101873
cygb,101874
cyp11a1,101875
cyp17a1,101876
cyp1a1,101877
cyp1a2,101878
cyp1b1,101879
cyp21a1,101880
cyp26a1,101881
cyp26b1,101882
cyp26c1,101883
cyp2a12,101884
cyp2c37,101885
cyp2c67,101886
cyp2c70,101887
cyp2d10,101888
cyp2d22,101889
cyp2d26,101890
cyp2d9,101891
cyp2w1,101892
cyp46a1,101893
cyp4a29,101894
cyp4b1,101895
cyp4f13,101896
cyp4f15,101897
cyp4f37,101898
cyp4v3,101899
cyp4x1,101900
cyp51,101901
cyp8b1,101902
cypt1,101903
cypt14-ps,101904
cyr61,101905
cyren,101906
cyrib,101907
cys1,101908
cystm1,101909
cyth1,101910
cyth2,101911
d030025p21rik,101912
d030045p18rik,101913
d030047h15rik,101914
d030056l22rik,101915
d130017n08rik,101916
d130043k22rik,101917
d1pas1,101918
d230030e09rik,101919
d330046f09rik,101920
d3ertd751e,101921
d430019h16rik,101922
d430041d05rik,101923
d430042o09rik,101924
d5ertd579e,101925
d630011a20rik,101926
d630033o11rik,101927
d630039a03rik,101928
d630045j12rik,101929
d6wsu163e,101930
d730001g18rik,101931
d730003i15rik,101932
d830024n08rik,101933
d830039m14rik,101934
d8ertd738e,101935
d930020b18rik,101936
d930028m14rik,101937
d930048n14rik,101938
daam1,101939
daam2,101940
dab1,101941
dab2ip,101942
dact1,101943
dact3,101944
dad1,101945
dag1,101946
dagla,101947
dand5,101948
dao,101949
dap,101950
dapk1,101951
dapk2,101952
dapl1,101953
dazap2,101954
dbil5,101955
dbn1,101956
dbndd1,101957
dbndd2,101958
dbp,101959
dbr1,101960
dbt,101961
dcaf1,101962
dcaf12l1,101963
dcaf12l2,101964
dcaf15,101965
dcaf17,101966
dcaf4,101967
dcaf6,101968
dcaf7,101969
dcaf8,101970
dclk1,101971
dclk2,101972
dclk3,101973
dclre1c,101974
dcp1b,101975
dcp2,101976
dctn1,101977
dctn2,101978
dctn3,101979
dcun1d2,101980
dcxr,101981
ddah2,101982
ddb2,101983
ddc,101984
ddi2,101985
ddit3,101986
ddit4,101987
ddn,101988
ddo,101989
ddr1,101990
ddx1,101991
ddx24,101992
ddx27,101993
ddx31,101994
ddx39,101995
ddx41,101996
ddx49,101997
ddx50,101998
ddx54,101999
ddx55,102000
ddx59,102001
def6,102002
def8,102003
defb12,102004
degs2,102005
dek,102006
dennd1c,102007
dennd2a,102008
dennd2b,102009
dennd3,102010
dennd4a,102011
dennd4b,102012
depdc1b,102013
depdc7,102014
derl3,102015
des,102016
dgat2,102017
dgcr14,102018
dgcr6,102019
dgkb,102020
dgke,102021
dgkg,102022
dgkh,102023
dgkk,102024
dgkz,102025
dglucy,102026
dguok,102027
dhcr24,102028
dhcr7,102029
dhh,102030
dhrs11,102031
dhrs13,102032
dhrs2,102033
dhrs3,102034
dhrs4,102035
dhrs7,102036
dhtkd1,102037
dhx16,102038
dhx35,102039
dhx37,102040
dhx40,102041
dhx57,102042
dhx8,102043
diablo,102044
diaph2,102045
dicer1,102046
dio1,102047
dip2a,102048
dip2b,102049
dipk1b,102050
dipk2b,102051
diras1,102052
dis3l,102053
dis3l2,102054
disc1,102055
disp3,102056
dixdc1,102057
dkk3,102058
dkkl1,102059
dlc1,102060
dlec1,102061
dleu2,102062
dleu7,102063
dlg1,102064
dlg3,102065
dlgap2,102066
dlgap3,102067
dlgap4,102068
dlk1,102069
dll1,102070
dll3,102071
dll4,102072
dlst,102073
dlx1,102074
dlx2,102075
dlx3,102076
dlx4,102077
dmap1,102078
dmc1,102079
dmd,102080
dmrt1,102081
dmrt2,102082
dmrt3,102083
dmrtb1,102084
dmtn,102085
dmxl2,102086
dnaaf1,102087
dnaaf4,102088
dnaaf5,102089
dnaaf6,102090
dnah10,102091
dnah6,102092
dnah8,102093
dnaic1,102094
dnaja1,102095
dnaja3,102096
dnaja4,102097
dnajb1,102098
dnajb12,102099
dnajb14,102100
dnajb3,102101
dnajb4,102102
dnajb5,102103
dnajb6,102104
dnajc1,102105
dnajc11,102106
dnajc15,102107
dnajc16,102108
dnajc22,102109
dnajc27,102110
dnajc28,102111
dnajc30,102112
dnajc6,102113
dnal1,102114
dnase2a,102115
dnase2b,102116
dnd1,102117
dner,102118
dnhd1,102119
dnm1,102120
dnm2,102121
dnm3,102122
dnm3os,102123
dnmbp,102124
dnmt1,102125
dnmt3a,102126
dnmt3aos,102127
dnmt3b,102128
dnpep,102129
dnph1,102130
dnttip2,102131
doc2a,102132
doc2b,102133
doc2g,102134
dock1,102135
dock11,102136
dock3,102137
dock4,102138
dock6,102139
dock9,102140
dohh,102141
dok1,102142
dok4,102143
dok5,102144
dok7,102145
dolpp1,102146
donson,102147
dot1l,102148
dpcr1,102149
dpep1,102150
dpep2,102151
dpf1,102152
dph1,102153
dph6,102154
dpm2,102155
dpp10,102156
dpp3,102157
dpp6,102158
dpp8,102159
dppa3,102160
dpt,102161
dpy19l1,102162
dpy19l3,102163
dpysl2,102164
dpysl3,102165
dpysl4,102166
dqx1,102167
dram1,102168
draxin,102169
drc1,102170
drc3,102171
drd2,102172
drd3,102173
drg2,102174
drgx,102175
drosha,102176
drp2,102177
dscam,102178
dscaml1,102179
dsn1,102180
dst,102181
dstyk,102182
dtd1,102183
dtd2,102184
dtnb,102185
dtnbp1,102186
dtx1,102187
dtx2,102188
dtx3,102189
dtx3l,102190
dtymk,102191
dupd1,102192
dus1l,102193
dus3l,102194
dusp1,102195
dusp10,102196
dusp15,102197
dusp18,102198
dusp2,102199
dusp26,102200
dusp27,102201
dusp29,102202
dusp3,102203
dusp4,102204
dusp6,102205
dusp7,102206
dusp9,102207
dut,102208
duxf4,102209
dym,102210
dync1li2,102211
dync2li1,102212
dynll1,102213
dynll2,102214
dynlrb2,102215
dynlt1a,102216
dynlt1b,102217
dysf,102218
dzip1,102219
e030011o05rik,102220
e030025p04rik,102221
e130006d01rik,102222
e130114p18rik,102223
e230001n04rik,102224
e2f1,102225
e2f3,102226
e2f6,102227
e2f8,102228
e330016l19rik,102229
e330035g20rik,102230
e530001f21rik,102231
eaf1,102232
ebf1,102233
ebf2,102234
ebf3,102235
ebpl,102236
ece1,102237
ecel1,102238
ech1,102239
echdc3,102240
ecm1,102241
ecm2,102242
ecscr,102243
ecsit,102244
ect2,102245
ect2l,102246
eda,102247
eda2r,102248
edar,102249
edc3,102250
edc4,102251
edem2,102252
edn1,102253
edn2,102254
edn3,102255
ednra,102256
eef1a2,102257
eeig1,102258
efcab11,102259
efcab14,102260
efcab6,102261
efcab8,102262
efcab9,102263
efemp2,102264
efhd2,102265
efl1,102266
efna1,102267
efna2,102268
efna4,102269
efnb1,102270
efnb2,102271
efnb3,102272
efr3b,102273
egf,102274
egfl6,102275
egfl7,102276
egflam,102277
egln1,102278
egln2,102279
egr1,102280
egr3,102281
egr4,102282
ehbp1l1,102283
ehd1,102284
ehd2,102285
ehd4,102286
ehhadh,102287
ehmt2,102288
eid1,102289
eid2,102290
eid2b,102291
eif1,102292
eif1-ps3,102293
eif1a,102294
eif1ad,102295
eif1ax,102296
eif1b,102297
eif2ak1,102298
eif2ak2,102299
eif2b2,102300
eif2b3,102301
eif3a,102302
eif3d,102303
eif3e,102304
eif3g,102305
eif3h,102306
eif3l,102307
eif4a3,102308
eif4e2,102309
eif4e3,102310
eif4ebp1,102311
eif4g3,102312
eif4h,102313
eif5,102314
eif5a,102315
eipr1,102316
elac2,102317
elane,102318
elf2,102319
elf3,102320
elf4,102321
elf5,102322
elfn1,102323
elfn2,102324
elk4,102325
ell,102326
ell3,102327
elmo2,102328
elmo3,102329
elmod1,102330
elmsan1,102331
eln,102332
elovl1,102333
elovl5,102334
elovl6,102335
elp4,102336
emc1,102337
emc2,102338
emc6,102339
emc8,102340
emcn,102341
emd,102342
eme1,102343
emid1,102344
emilin1,102345
emilin2,102346
emilin3,102347
eml1,102348
eml2,102349
eml3,102350
eml4,102351
eml5,102352
emsy,102353
emx1,102354
emx2,102355
enc1,102356
endou,102357
eng,102358
engase,102359
enho,102360
enkd1,102361
enkur,102362
eno1,102363
eno3,102364
eno4,102365
enoph1,102366
enox1,102367
enox2,102368
enpep,102369
enpp6,102370
enpp7,102371
ensa,102372
entpd1,102373
entpd2,102374
entpd3,102375
entpd4b,102376
eogt,102377
eola1,102378
eomes,102379
epas1,102380
epb41,102381
epb41l1,102382
epb41l3,102383
epb41l4b,102384
epb41l5,102385
epb42,102386
epcam,102387
epha2,102388
epha4,102389
epha6,102390
epha8,102391
ephb1,102392
ephb2,102393
ephb3,102394
ephb4,102395
ephx1,102396
ephx2,102397
epm2a,102398
epn2,102399
epn3,102400
epop,102401
epor,102402
eprs,102403
eps8,102404
eps8l2,102405
eps8l3,102406
eras,102407
erbb2,102408
erc2,102409
ercc2,102410
ercc6,102411
ercc6l,102412
ercc6l2,102413
erf,102414
erfe,102415
erg,102416
ergic1,102417
erich1,102418
erich3,102419
erich6,102420
erich6b,102421
erlec1,102422
erlin2,102423
erp29,102424
errfi1,102425
esam,102426
esco2,102427
esm1,102428
espn,102429
esr2,102430
esrp1,102431
esrrb,102432
esrrg,102433
esx1,102434
etaa1os,102435
etfdh,102436
etfrf1,102437
ethe1,102438
etl4,102439
etnk1,102440
ets1,102441
ets2,102442
etv1,102443
etv4,102444
etv5,102445
etv6,102446
eva1a,102447
eva1b,102448
eva1c,102449
evc2,102450
evi2b,102451
evpl,102452
evx1,102453
evx2,102454
exoc3l2,102455
exoc3l4,102456
exoc4,102457
exoc5,102458
exoc6,102459
exoc6b,102460
exog,102461
exosc2,102462
exosc3,102463
exosc5,102464
exosc7,102465
ext1,102466
ext2,102467
extl1,102468
eya2,102469
eya3,102470
ezr,102471
f10,102472
f11r,102473
f12,102474
f2,102475
f2r,102476
f2rl1,102477
f2rl2,102478
f630040k05rik,102479
f730016j06rik,102480
f8a,102481
f930026p19rik,102482
faap100,102483
faap20,102484
faap24,102485
fabp2,102486
fabp5,102487
fadd,102488
fads1,102489
fads2,102490
fads3,102491
fads6,102492
fahd1,102493
faim2,102494
faiml,102495
fam102a,102496
fam107a,102497
fam109a,102498
fam109b,102499
fam110a,102500
fam114a1,102501
fam117a,102502
fam120a,102503
fam120b,102504
fam120c,102505
fam126b,102506
fam129a,102507
fam131a,102508
fam131c,102509
fam13c,102510
fam149a,102511
fam151a,102512
fam160b1,102513
fam163a,102514
fam163b,102515
fam167b,102516
fam169a,102517
fam171a1,102518
fam171a2,102519
fam171b,102520
fam174b,102521
fam178b,102522
fam181a,102523
fam186b,102524
fam189a1,102525
fam189a2,102526
fam189b,102527
fam192a,102528
fam193b,102529
fam198a,102530
fam198b,102531
fam199x,102532
fam19a3,102533
fam19a5,102534
fam204a,102535
fam209,102536
fam212a,102537
fam212b,102538
fam214a,102539
fam214b,102540
fam216a,102541
fam216b,102542
fam217b,102543
fam219a,102544
fam219b,102545
fam221a,102546
fam221b,102547
fam222a,102548
fam222b,102549
fam227a,102550
fam229a,102551
fam229b,102552
fam234a,102553
fam35a,102554
fam3a,102555
fam3c,102556
fam43a,102557
fam45a,102558
fam46b,102559
fam46c,102560
fam49b,102561
fam50a,102562
fam53a,102563
fam53b,102564
fam53c,102565
fam57b,102566
fam69b,102567
fam76a,102568
fam78a,102569
fam78b,102570
fam83b,102571
fam83e,102572
fam83f,102573
fam83g,102574
fam83h,102575
fam89b,102576
fam92b,102577
fam96a,102578
fam98c,102579
fan1,102580
fanca,102581
fancc,102582
fancd2os,102583
fance,102584
fanci,102585
fancl,102586
farp1,102587
farp2,102588
fars2,102589
fasn,102590
fastk,102591
fat1,102592
fat2,102593
fbl,102594
fblim1,102595
fbln1,102596
fbln2,102597
fbln7,102598
fbn1,102599
fbrsl1,102600
fbxl14,102601
fbxl15,102602
fbxl16,102603
fbxl17,102604
fbxl20,102605
fbxl21,102606
fbxl22,102607
fbxo10,102608
fbxo2,102609
fbxo21,102610
fbxo22,102611
fbxo32,102612
fbxo34,102613
fbxo38,102614
fbxo39,102615
fbxo4,102616
fbxo41,102617
fbxo42,102618
fbxo43,102619
fbxo44,102620
fbxo46,102621
fbxo47,102622
fbxo5,102623
fbxo6,102624
fbxo9,102625
fbxw10,102626
fbxw11,102627
fbxw4,102628
fbxw7,102629
fbxw8,102630
fcf1,102631
fcgbp,102632
fcgr1,102633
fcho1,102634
fcho2,102635
fchsd2,102636
fcna,102637
fcnb,102638
fcrl6,102639
fdft1,102640
fech,102641
fem1a,102642
fem1b,102643
fen1,102644
fer,102645
fermt1,102646
fermt3,102647
fes,102648
fev,102649
fez1,102650
fezf2,102651
ffar4,102652
fgd1,102653
fgd2,102654
fgd3,102655
fgd5,102656
fgd6,102657
fgf1,102658
fgf10,102659
fgf11,102660
fgf13,102661
fgf15,102662
fgf16,102663
fgf17,102664
fgf18,102665
fgf3,102666
fgf4,102667
fgf7,102668
fgf8,102669
fgf9,102670
fgfbp1,102671
fgfr1,102672
fgfr1op,102673
fgfr2,102674
fgfr3,102675
fgfr4,102676
fgl1,102677
fgr,102678
fhad1,102679
fhdc1,102680
fhip2b,102681
fhl1,102682
fhl2,102683
fhl3,102684
fhl4,102685
fhod1,102686
fhod3,102687
fibcd1,102688
fig4,102689
fignl1,102690
fignl2,102691
firre,102692
fitm2,102693
fiz1,102694
fjx1,102695
fkbp10,102696
fkbp11,102697
fkbp14,102698
fkbp1b,102699
fkbp6,102700
fkbp7,102701
fkrp,102702
fktn,102703
flg2,102704
fli1,102705
flicr,102706
flna,102707
flnb,102708
flnc,102709
flot1,102710
flot2,102711
flrt1,102712
flrt3,102713
flt3,102714
flt4,102715
flvcr2,102716
fmn1,102717
fmnl3,102718
fmod,102719
fmr1,102720
fmr1nb,102721
fmr1os,102722
fn3k,102723
fnbp1l,102724
fndc1,102725
fndc11,102726
fndc3b,102727
fndc3c1,102728
fndc4,102729
fndc5,102730
fnip2,102731
fntb,102732
focad,102733
folr1,102734
folr2,102735
fos,102736
fosb,102737
fosl2,102738
foxa1,102739
foxa3,102740
foxb1,102741
foxc2,102742
foxd2,102743
foxe1,102744
foxf1,102745
foxh1,102746
foxi2,102747
foxj1,102748
foxk1,102749
foxl1,102750
foxn1,102751
foxn3,102752
foxn4,102753
foxo1,102754
foxo3,102755
foxo4,102756
foxp1,102757
foxp4,102758
fpgs,102759
fras1,102760
frat1,102761
frem1,102762
frem2,102763
frem3,102764
frmd3,102765
frmd4a,102766
frmd4b,102767
frmd5,102768
frmd6,102769
frmd7,102770
frmd8,102771
frmpd3,102772
frmpd4,102773
frrs1l,102774
frs3,102775
frs3os,102776
fry,102777
fryl,102778
fsbp,102779
fscn1,102780
fscn2,102781
fscn3,102782
fsd2,102783
fsip1,102784
fstl1,102785
fstl3,102786
fstl4,102787
ftcd,102788
fth1,102789
ftl1,102790
fto,102791
fubp1,102792
fubp3,102793
furin,102794
fut7,102795
fut8,102796
fuz,102797
fv1,102798
fxn,102799
fxyd1,102800
fxyd2,102801
fxyd3,102802
fxyd5,102803
fxyd6,102804
fxyd7,102805
fyco1,102806
fyn,102807
fzd2,102808
fzd5,102809
fzd7,102810
fzd9,102811
g0s2,102812
g3bp2,102813
g430095p16rik,102814
g6pc,102815
gaa,102816
gab1,102817
gabarapl2,102818
gabbr1,102819
gabbr2,102820
gabrb2,102821
gabrd,102822
gabre,102823
gad1,102824
gadd45b,102825
gadd45g,102826
gadl1,102827
gal3st1,102828
gal3st3,102829
gal3st4,102830
galk1,102831
galm,102832
galns,102833
galnt10,102834
galnt12,102835
galnt15,102836
galnt18,102837
galnt4,102838
galnt6,102839
galnt6os,102840
galnt9,102841
galp,102842
gamt,102843
gap43,102844
gapdh,102845
gapvd1,102846
garem1,102847
garem2,102848
garin3,102849
garnl3,102850
gars,102851
gart,102852
gas1,102853
gas2l1,102854
gas2l2,102855
gas7,102856
gast,102857
gata2,102858
gata3,102859
gata4,102860
gata5,102861
gatad2a,102862
gatb,102863
gatsl3,102864
gba2,102865
gbx2,102866
gcc2,102867
gcdh,102868
gcfc2,102869
gcgr,102870
gchfr,102871
gck,102872
gclc,102873
gclm,102874
gcm1,102875
gcnt1,102876
gcnt4,102877
gcsh,102878
gda,102879
gdap1,102880
gdf1,102881
gdf10,102882
gdf15,102883
gdf2,102884
gdf3,102885
gdf5,102886
gdnf,102887
gdpd1,102888
gdpd2,102889
gdpd3,102890
gdpd5,102891
gem,102892
gemin7,102893
gemin8,102894
get1,102895
get4,102896
gfod1,102897
gfpt2,102898
gfra1,102899
gfra3,102900
gfral,102901
gga3,102902
ggact,102903
ggcx,102904
ggn,102905
ggnbp1,102906
ggnbp2,102907
ggt1,102908
ggt5,102909
ggt6,102910
ggt7,102911
ggta1,102912
ghrh,102913
ghsr,102914
gid4,102915
gid8,102916
gigyf1,102917
gimap6,102918
gimap7,102919
gins2,102920
gins4,102921
gip,102922
gipc1,102923
gipc2,102924
gipc3,102925
git2,102926
gja3,102927
gja4,102928
gja5,102929
gjb1,102930
gjb2,102931
gjb3,102932
gjb4,102933
gjb5,102934
gjc1,102935
gjc2,102936
gjd2,102937
gk,102938
gkn3,102939
glb1l,102940
gldc,102941
gle1,102942
gli1,102943
gli2,102944
glipr1,102945
glipr2,102946
glis1,102947
glis2,102948
glmp,102949
glo1,102950
glod4,102951
glp1r,102952
glra3,102953
glrb,102954
glt28d2,102955
gltp,102956
gltpd2,102957
glul,102958
gm10007,102959
gm10032,102960
gm10190,102961
gm10244,102962
gm10277,102963
gm10305,102964
gm10319,102965
gm10369,102966
gm10371,102967
gm10384,102968
gm10419,102969
gm10420,102970
gm10421,102971
gm10435,102972
gm10451,102973
gm10476,102974
gm10532,102975
gm10575,102976
gm10578,102977
gm10636,102978
gm10677,102979
gm10687,102980
gm10710,102981
gm10778,102982
gm10840,102983
gm10858,102984
gm1110,102985
gm11149,102986
gm11186,102987
gm11190,102988
gm11201,102989
gm11205,102990
gm1123,102991
gm11266,102992
gm11269,102993
gm11292,102994
gm11465,102995
gm11476,102996
gm11497,102997
gm11523,102998
gm11529,102999
gm11541,103000
gm11587,103001
gm11627,103002
gm11657,103003
gm11683,103004
gm11685,103005
gm11691,103006
gm11713,103007
gm11716,103008
gm11728,103009
gm11730,103010
gm11732,103011
gm11733,103012
gm11734,103013
gm11753,103014
gm11754,103015
gm11755,103016
gm11762,103017
gm11770,103018
gm11772,103019
gm11810,103020
gm11958,103021
gm11963,103022
gm11992,103023
gm12059,103024
gm12199,103025
gm12289,103026
gm12343,103027
gm12405,103028
gm12446,103029
gm12462,103030
gm12474,103031
gm12496,103032
gm12624,103033
gm12712,103034
gm12722,103035
gm12781,103036
gm12796,103037
gm128,103038
gm12802,103039
gm12843,103040
gm12888,103041
gm12907,103042
gm12916,103043
gm12977,103044
gm12992,103045
gm12996,103046
gm13001,103047
gm13021,103048
gm13029,103049
gm13032,103050
gm13056,103051
gm13066,103052
gm13070,103053
gm13112,103054
gm13133,103055
gm13201,103056
gm13203,103057
gm13205,103058
gm13372,103059
gm13373,103060
gm13404,103061
gm13572,103062
gm13584,103063
gm13605,103064
gm13657,103065
gm13748,103066
gm13790,103067
gm13832,103068
gm13840,103069
gm13846,103070
gm13853,103071
gm13883,103072
gm13889,103073
gm13919,103074
gm14041,103075
gm14085,103076
gm14114,103077
gm14210,103078
gm14221,103079
gm14268,103080
gm14279,103081
gm14322,103082
gm14325,103083
gm14327,103084
gm14340,103085
gm14342,103086
gm14377,103087
gm14424,103088
gm14486,103089
gm14488,103090
gm14525,103091
gm14541,103092
gm14548,103093
gm14635,103094
gm14642,103095
gm14661,103096
gm14662,103097
gm14664,103098
gm14703,103099
gm14812,103100
gm14819,103101
gm14858,103102
gm14866,103103
gm14963,103104
gm14965,103105
gm15028,103106
gm15080,103107
gm15097,103108
gm15155,103109
gm15201,103110
gm15246,103111
gm15247,103112
gm15283,103113
gm15295,103114
gm15322,103115
gm15326,103116
gm15345,103117
gm15411,103118
gm15413,103119
gm15419,103120
gm15423,103121
gm15455,103122
gm15478,103123
gm15482,103124
gm15521,103125
gm1553,103126
gm15543,103127
gm15612,103128
gm15704,103129
gm15722,103130
gm15742,103131
gm15743,103132
gm15816,103133
gm15850,103134
gm15860,103135
gm15870,103136
gm15910,103137
gm15915,103138
gm15918,103139
gm15941,103140
gm15958,103141
gm15969,103142
gm16006,103143
gm16008,103144
gm16010,103145
gm16059,103146
gm16068,103147
gm16069,103148
gm16108,103149
gm16116,103150
gm16136,103151
gm16141,103152
gm16142,103153
gm16150,103154
gm16160,103155
gm16163,103156
gm16170,103157
gm16174,103158
gm16196,103159
gm16201,103160
gm16239,103161
gm16244,103162
gm16252,103163
gm16287,103164
gm16299,103165
gm16364,103166
gm16404,103167
gm16506,103168
gm16537,103169
gm16551,103170
gm16599,103171
gm1667,103172
gm1673,103173
gm16754,103174
gm16793,103175
gm16863,103176
gm17029,103177
gm17141,103178
gm17196,103179
gm17197,103180
gm17244,103181
gm17315,103182
gm17399,103183
gm17501,103184
gm17508,103185
gm19272,103186
gm19325,103187
gm19345,103188
gm19410,103189
gm19417,103190
gm19437,103191
gm19466,103192
gm19497,103193
gm19554,103194
gm19557,103195
gm19696,103196
gm19802,103197
gm19866,103198
gm19990,103199
gm20016,103200
gm20052,103201
gm2012,103202
gm20153,103203
gm20257,103204
gm20346,103205
gm2036,103206
gm20389,103207
gm20476,103208
gm20485,103209
gm20544,103210
gm20611,103211
gm20716,103212
gm20742,103213
gm20744,103214
gm20758,103215
gm20777,103216
gm21054,103217
gm21057,103218
gm21310,103219
gm21409,103220
gm2164,103221
gm21748,103222
gm21758,103223
gm21976,103224
gm22004,103225
gm22069,103226
gm22078,103227
gm22154,103228
gm22215,103229
gm22218,103230
gm22226,103231
gm22281,103232
gm22302,103233
gm22312,103234
gm2233,103235
gm22378,103236
gm22450,103237
gm22559,103238
gm22599,103239
gm22614,103240
gm22699,103241
gm22740,103242
gm22741,103243
gm22743,103244
gm22777,103245
gm22807,103246
gm22871,103247
gm22890,103248
gm22927,103249
gm22942,103250
gm22960,103251
gm22969,103252
gm22980,103253
gm23040,103254
gm23056,103255
gm23105,103256
gm23117,103257
gm23144,103258
gm23220,103259
gm23293,103260
gm23326,103261
gm23423,103262
gm23444,103263
gm23458,103264
gm23503,103265
gm23609,103266
gm23805,103267
gm23834,103268
gm23847,103269
gm23852,103270
gm23877,103271
gm24008,103272
gm24038,103273
gm24070,103274
gm24071,103275
gm24149,103276
gm24161,103277
gm24179,103278
gm24195,103279
gm24212,103280
gm24236,103281
gm24240,103282
gm24252,103283
gm24254,103284
gm24255,103285
gm24261,103286
gm24289,103287
gm24376,103288
gm24384,103289
gm24469,103290
gm24471,103291
gm24472,103292
gm24502,103293
gm24581,103294
gm24596,103295
gm24612,103296
gm24661,103297
gm24706,103298
gm24803,103299
gm24867,103300
gm24986,103301
gm25064,103302
gm25076,103303
gm25080,103304
gm25127,103305
gm25132,103306
gm25142,103307
gm25143,103308
gm25214,103309
gm25216,103310
gm25232,103311
gm25235,103312
gm25259,103313
gm25261,103314
gm25268,103315
gm25269,103316
gm25379,103317
gm25407,103318
gm25490,103319
gm25492,103320
gm25515,103321
gm25538,103322
gm25588,103323
gm25633,103324
gm25672,103325
gm25723,103326
gm25728,103327
gm25818,103328
gm25833,103329
gm25879,103330
gm25880,103331
gm25890,103332
gm25899,103333
gm25922,103334
gm26058,103335
gm26061,103336
gm26065,103337
gm26066,103338
gm26070,103339
gm26074,103340
gm26132,103341
gm26159,103342
gm26205,103343
gm26239,103344
gm26314,103345
gm26379,103346
gm26497,103347
gm26559,103348
gm26562,103349
gm26564,103350
gm266,103351
gm26626,103352
gm26627,103353
gm26629,103354
