Gene,ID
Bckdk,4781
Bcl2l11,4782
Bcl2l12,4783
Bcl2l2,4784
Bcl3,4785
Bcl6,4786
Bcl6b,4787
Bcl9l,4788
Bco1,4789
Becn1,4790
Begain,4791
Bend3,4792
Bend7,4793
Bhlha9,4794
Bhlhe23,4795
Bhlhe40,4796
Bhlhe41,4797
Bicc1,4798
Bicd2,4799
Bicdl1,4800
Bicral,4801
Bik,4802
Bin2,4803
Birc7,4804
Blcap,4805
Blk,4806
Blm,4807
Blmh,4808
Blvra,4809
Blvrb,4810
Bmf,4811
Bmp1,4812
Bmp10,4813
Bmp8b,4814
Bmper,4815
Bmpr1a,4816
Bms1,4817
Bnip1,4818
Bod1,4819
Bola3,4820
Bop1,4821
Borcs7,4822
Bpifb1,4823
Bpifb5,4824
Brat1,4825
Brf1,4826
Bri3,4827
Brinp2,4828
Brms1,4829
Brpf3,4830
Bsn,4831
Bspry,4832
Bst2,4833
Btbd10,4834
Btbd17,4835
Btbd6,4836
Btbd9,4837
Btg3,4838
Btnl9,4839
Btrc,4840
Bub1,4841
Bub1b,4842
Bud23,4843
Bves,4844
C130026L21Rik,4845
C130050O18Rik,4846
C130074G19Rik,4847
C1qtnf1,4848
C1qtnf12,4849
C1rl,4850
C1s1,4851
C2cd2l,4852
C2cd4c,4853
C530008M17Rik,4854
C5ar1,4855
C5ar2,4856
C77080,4857
Cabcoco1,4858
Cabp2,4859
Cabp4,4860
Cacna1c,4861
Cacna1d,4862
Cacna1g,4863
Cacna1h,4864
Cacna1i,4865
Cacna2d2,4866
Cacnb1,4867
Cacnb3,4868
Cacng4,4869
Cacng5,4870
Cactin,4871
Cad,4872
Cadm1,4873
Calcoco1,4874
Cald1,4875
Calhm2,4876
Calm2,4877
Calm3,4878
Calr,4879
Calu,4880
Caly,4881
Camk1g,4882
Camk2a,4883
Camkk1,4884
Camkmt,4885
Camkv,4886
Camsap2,4887
Camsap3,4888
Camta1,4889
Cand2,4890
Cap1,4891
Cap2,4892
Capg,4893
Capn1,4894
Capn5,4895
Capza1,4896
Capza3,4897
Capzb,4898
Car11,4899
Car12,4900
Car14,4901
Car15,4902
Car5a,4903
Car9,4904
Card10,4905
Card11,4906
Card19,4907
Card6,4908
Carmil3,4909
Cartpt,4910
Casc1,4911
Caskin1,4912
Caskin2,4913
Casp7,4914
Casq1,4915
Casz1,4916
Cat,4917
Catsper4,4918
Catsperd,4919
Cavin1,4920
Cavin3,4921
Cavin4,4922
Cbfa2t2,4923
Cbfa2t3,4924
Cbl,4925
Cblc,4926
Cbln4,4927
Cbr2,4928
Cbx1,4929
Cbx6,4930
Cby1,4931
Cc2d1a,4932
Ccar1,4933
Ccar2,4934
Ccdc102a,4935
Ccdc105,4936
Ccdc106,4937
Ccdc107,4938
Ccdc110,4939
Ccdc112,4940
Ccdc113,4941
Ccdc12,4942
Ccdc125,4943
Ccdc126,4944
Ccdc13,4945
Ccdc134,4946
Ccdc136,4947
Ccdc141,4948
Ccdc146,4949
Ccdc158,4950
Ccdc167,4951
Ccdc184,4952
Ccdc186,4953
Ccdc191,4954
Ccdc24,4955
Ccdc28a,4956
Ccdc33,4957
Ccdc40,4958
Ccdc42,4959
Ccdc65,4960
Ccdc77,4961
Ccdc84,4962
Ccdc86,4963
Ccdc88c,4964
Ccdc92b,4965
Ccdc96,4966
Cck,4967
Ccl27a,4968
Ccm2l,4969
Ccnb2,4970
Ccnd1,4971
Ccnd3,4972
Ccne1,4973
Ccnf,4974
Ccni,4975
Ccnl2,4976
Ccp110,4977
Ccr1,4978
Ccr2,4979
Ccr3,4980
Ccr5,4981
Ccrl2,4982
Cd164,4983
Cd177,4984
Cd247,4985
Cd248,4986
Cd300lb,4987
Cd37,4988
Cd44,4989
Cd52,4990
Cd59a,4991
Cd7,4992
Cd80,4993
Cd83,4994
Cdadc1,4995
Cdc23,4996
Cdc25b,4997
Cdc26,4998
Cdc37,4999
Cdc37l1,5000
Cdc42,5001
Cdc42ep3,5002
Cdc42ep4,5003
Cdc42se2,5004
Cdc5l,5005
Cdc7,5006
Cdca3,5007
Cdca4,5008
Cdca5,5009
Cdcp1,5010
Cdh13,5011
Cdh15,5012
Cdh2,5013
Cdh22,5014
Cdh4,5015
Cdhr2,5016
Cdhr5,5017
Cdk17,5018
Cdk18,5019
Cdk2ap2,5020
Cdk5,5021
Cdk5r1,5022
Cdk5rap1,5023
Cdk5rap3,5024
Cdk9,5025
Cdkl1,5026
Cdkl3,5027
Cdkn1a,5028
Cdkn1c,5029
Cdkn2d,5030
Cdkn3,5031
Cdpf1,5032
Cdt1,5033
Ceacam1,5034
Ceacam15,5035
Cebpe,5036
Cela1,5037
Celf3,5038
Celf5,5039
Celsr1,5040
Cenpf,5041
Cenpm,5042
Cenpo,5043
Cenpx,5044
Cep112,5045
Cep128,5046
Cep131,5047
Cep152,5048
Cep170,5049
Cep295nl,5050
Cep41,5051
Cep63,5052
Cep76,5053
Cep85,5054
Cer1,5055
Cers2,5056
Cers4,5057
Cers5,5058
Ces1c,5059
Ces1g,5060
Ces2a,5061
Ces2g,5062
Ces3a,5063
Ces3b,5064
Cfap161,5065
Cfap20,5066
Cfap36,5067
Cfap43,5068
Cfap52,5069
Cfap53,5070
Cfap54,5071
Cfap74,5072
Cfap77,5073
